traveler_id,traveler_status,update_time,association
14465,2,24020,0
14652,2,24020,0
15500,2,24020,0
15555,2,24020,0
15747,2,24020,0
16075,2,24020,0
16423,2,24020,0
16729,2,24020,0
16932,2,24020,0
17042,2,24020,0
17233,2,24020,0
17340,2,24020,0
17594,2,24020,0
17744,2,24020,0
17751,2,24020,0
17913,2,24020,0
17915,2,24020,0
58552,2,24020,1
58827,2,24020,1
58976,2,24020,1
59193,2,24020,1
59516,2,24020,1
59878,2,24020,1
60349,2,24020,1
60360,2,24020,1
60366,2,24020,1
60484,2,24020,1
60494,2,24020,1
60805,2,24020,1
61609,2,24020,1
61710,2,24020,1
62061,2,24020,1
98721,2,24020,2
98772,2,24020,2
98785,2,24020,2
99212,2,24020,2
99463,2,24020,2
99661,2,24020,2
99746,2,24020,2
99847,2,24020,2
99987,2,24020,2
100184,2,24020,2
100205,2,24020,2
100573,2,24020,2
100714,2,24020,2
100750,2,24020,2
100871,2,24020,2
101475,2,24020,2
101905,2,24020,2
102083,2,24020,2
102277,2,24020,2
135057,2,24020,3
135063,2,24020,3
135377,2,24020,3
135426,2,24020,3
135556,2,24020,3
135567,2,24020,3
135864,2,24020,3
136057,2,24020,3
136314,2,24020,3
136361,2,24020,3
136689,2,24020,3
137920,2,24020,3
137958,2,24020,3
137970,2,24020,3
138087,2,24020,3
138100,2,24020,3
138190,2,24020,3
138200,2,24020,3
138388,2,24020,3
167837,2,24020,4
167883,2,24020,4
167913,2,24020,4
168708,2,24020,4
168784,2,24020,4
168892,2,24020,4
168950,2,24020,4
168969,2,24020,4
168983,2,24020,4
169355,2,24020,4
169440,2,24020,4
169909,2,24020,4
170047,2,24020,4
170149,2,24020,4
170276,2,24020,4
170282,2,24020,4
170547,2,24020,4
170867,2,24020,4
171097,2,24020,4
171238,2,24020,4
68,1,24040,14
81,1,24040,14
125,1,24040,14
343,1,24040,14
793,1,24040,14
878,1,24040,14
1639,1,24040,14
1701,1,24040,14
1918,1,24040,14
2389,1,24040,14
2962,1,24040,14
3024,1,24040,14
3045,1,24040,14
3125,1,24040,14
3135,1,24040,14
3192,1,24040,14
3261,1,24040,14
21757,2,24040,0
21776,2,24040,0
21996,2,24040,0
22098,2,24040,0
22121,2,24040,0
22246,2,24040,0
22498,2,24040,0
22550,2,24040,0
22611,2,24040,0
22634,2,24040,0
22685,2,24040,0
22762,2,24040,0
23048,2,24040,0
23055,2,24040,0
23130,2,24040,0
23150,2,24040,0
23274,2,24040,0
23376,2,24040,0
23402,2,24040,0
23556,2,24040,0
23800,2,24040,0
24092,2,24040,0
24134,2,24040,0
24224,2,24040,0
24714,2,24040,0
24834,2,24040,0
25088,2,24040,0
65795,2,24040,1
66200,2,24040,1
66628,2,24040,1
66967,2,24040,1
67067,2,24040,1
67072,2,24040,1
67267,2,24040,1
67466,2,24040,1
67636,2,24040,1
67741,2,24040,1
67770,2,24040,1
67790,2,24040,1
67805,2,24040,1
67964,2,24040,1
67984,2,24040,1
68068,2,24040,1
68153,2,24040,1
68314,2,24040,1
68451,2,24040,1
68598,2,24040,1
68946,2,24040,1
69052,2,24040,1
69301,2,24040,1
105905,2,24040,2
106122,2,24040,2
106263,2,24040,2
106606,2,24040,2
106710,2,24040,2
106910,2,24040,2
107162,2,24040,2
107560,2,24040,2
108078,2,24040,2
108148,2,24040,2
108178,2,24040,2
108575,2,24040,2
108933,2,24040,2
109116,2,24040,2
109330,2,24040,2
109466,2,24040,2
109490,2,24040,2
142401,2,24040,3
142683,2,24040,3
142961,2,24040,3
143144,2,24040,3
143300,2,24040,3
143358,2,24040,3
143490,2,24040,3
143555,2,24040,3
143752,2,24040,3
143863,2,24040,3
144106,2,24040,3
144808,2,24040,3
144933,2,24040,3
145053,2,24040,3
145055,2,24040,3
145087,2,24040,3
145114,2,24040,3
145360,2,24040,3
145491,2,24040,3
175245,2,24040,4
175873,2,24040,4
175932,2,24040,4
176062,2,24040,4
176299,2,24040,4
176587,2,24040,4
176782,2,24040,4
176826,2,24040,4
177149,2,24040,4
177351,2,24040,4
177427,2,24040,4
177431,2,24040,4
177567,2,24040,4
177886,2,24040,4
178463,2,24040,4
178474,2,24040,4
204445,2,24040,5
205116,2,24040,5
205118,2,24040,5
205218,2,24040,5
205536,2,24040,5
206198,2,24040,5
206207,2,24040,5
206443,2,24040,5
206473,2,24040,5
206577,2,24040,5
206662,2,24040,5
206975,2,24040,5
207098,2,24040,5
207174,2,24040,5
207517,2,24040,5
207579,2,24040,5
207815,2,24040,5
208005,2,24040,5
230616,2,24040,6
230685,2,24040,6
230999,2,24040,6
231180,2,24040,6
231301,2,24040,6
231764,2,24040,6
231886,2,24040,6
231949,2,24040,6
232021,2,24040,6
