traveler_id,traveler_status,update_time,association
3877,1,36620,14
4311,1,36620,14
4485,1,36620,14
4556,1,36620,14
4600,1,36620,14
4669,1,36620,14
4693,1,36620,14
4764,1,36620,14
4822,1,36620,14
4891,1,36620,14
4942,1,36620,14
5008,1,36620,14
5150,1,36620,14
5286,1,36620,14
5335,1,36620,14
5613,1,36620,14
5976,1,36620,14
6167,1,36620,14
6324,1,36620,14
6465,1,36620,14
6482,1,36620,14
6510,1,36620,14
6644,1,36620,14
29417,1,36620,14
29480,1,36620,14
29525,1,36620,14
29612,1,36620,14
29621,1,36620,14
29777,1,36620,14
30003,1,36620,14
30065,1,36620,14
30082,1,36620,14
30086,1,36620,14
30170,1,36620,14
30282,1,36620,14
30319,1,36620,14
30717,1,36620,14
31020,1,36620,14
31224,1,36620,14
31309,1,36620,14
31344,1,36620,14
31536,1,36620,14
31644,1,36620,14
31899,1,36620,14
32637,1,36620,14
47371,1,36620,23
47574,1,36620,23
47722,1,36620,23
47839,1,36620,23
48104,1,36620,23
48327,1,36620,23
48340,1,36620,23
48526,1,36620,23
48555,1,36620,23
48556,1,36620,23
48618,1,36620,23
48881,1,36620,23
48974,1,36620,23
49102,1,36620,23
49266,1,36620,23
49301,1,36620,23
49475,1,36620,23
49897,1,36620,23
50098,1,36620,23
50114,1,36620,23
50333,1,36620,23
50390,1,36620,23
50436,1,36620,23
50637,1,36620,23
50895,1,36620,23
73108,1,36620,23
73201,1,36620,23
73251,1,36620,23
73343,1,36620,23
73410,1,36620,23
73485,1,36620,23
73489,1,36620,23
73712,1,36620,23
73791,1,36620,23
73885,1,36620,23
74007,1,36620,23
74162,1,36620,23
74578,1,36620,23
74675,1,36620,23
74748,1,36620,23
74817,1,36620,23
74884,1,36620,23
75309,1,36620,23
75515,1,36620,23
75816,1,36620,23
75832,1,36620,23
75864,1,36620,23
75872,1,36620,23
76083,1,36620,23
76105,1,36620,23
76135,1,36620,23
76206,1,36620,23
76457,1,36620,23
76473,1,36620,23
76578,1,36620,23
76639,1,36620,23
113316,1,36620,20
113332,1,36620,20
113413,1,36620,20
113986,1,36620,20
114155,1,36620,20
114275,1,36620,20
114406,1,36620,20
115052,1,36620,20
115168,1,36620,20
115238,1,36620,20
115402,1,36620,20
115443,1,36620,20
115474,1,36620,20
115480,1,36620,20
115492,1,36620,20
115566,1,36620,20
115670,1,36620,20
115708,1,36620,20
115860,1,36620,20
115880,1,36620,20
115949,1,36620,20
116009,1,36620,20
116301,1,36620,20
116363,1,36620,20
149420,1,36620,19
149437,1,36620,19
149518,1,36620,19
149617,1,36620,19
149626,1,36620,19
149867,1,36620,19
149897,1,36620,19
149921,1,36620,19
150025,1,36620,19
150049,1,36620,19
150168,1,36620,19
150181,1,36620,19
150233,1,36620,19
150478,1,36620,19
150482,1,36620,19
151057,1,36620,19
151490,1,36620,19
151533,1,36620,19
151592,1,36620,19
151620,1,36620,19
151655,1,36620,19
151846,1,36620,19
152345,1,36620,19
152431,1,36620,19
152664,1,36620,19
152686,1,36620,19
152727,1,36620,19
152734,1,36620,19
152771,1,36620,19
152801,1,36620,19
182632,1,36620,25
182760,1,36620,25
182784,1,36620,25
182851,1,36620,25
183037,1,36620,25
183144,1,36620,25
183275,1,36620,25
183326,1,36620,25
183336,1,36620,25
183554,1,36620,25
183560,1,36620,25
183587,1,36620,25
183596,1,36620,25
183630,1,36620,25
