traveler_id,traveler_status,update_time,association
7156,2,39020,0
7257,2,39020,0
7429,2,39020,0
8164,2,39020,0
8233,2,39020,0
8489,2,39020,0
8655,2,39020,0
8736,2,39020,0
8776,2,39020,0
8831,2,39020,0
9402,2,39020,0
9407,2,39020,0
9496,2,39020,0
9582,2,39020,0
9859,2,39020,0
9942,2,39020,0
10037,2,39020,0
10192,2,39020,0
10401,2,39020,0
10438,2,39020,0
10579,2,39020,0
10594,2,39020,0
51246,2,39020,1
51507,2,39020,1
51517,2,39020,1
51605,2,39020,1
51789,2,39020,1
51818,2,39020,1
52126,2,39020,1
52451,2,39020,1
52825,2,39020,1
52828,2,39020,1
53007,2,39020,1
53062,2,39020,1
53312,2,39020,1
53338,2,39020,1
53895,2,39020,1
53916,2,39020,1
54422,2,39020,1
54713,2,39020,1
91835,2,39020,2
92656,2,39020,2
92678,2,39020,2
92796,2,39020,2
92996,2,39020,2
93025,2,39020,2
93546,2,39020,2
94090,2,39020,2
94614,2,39020,2
94622,2,39020,2
94733,2,39020,2
94737,2,39020,2
94846,2,39020,2
3680,4,39020,2
3774,4,39020,2
4086,4,39020,2
4172,4,39020,2
4345,4,39020,2
4436,4,39020,2
4481,4,39020,2
4543,4,39020,2
4668,4,39020,2
4852,4,39020,2
4912,4,39020,2
5266,4,39020,2
5502,4,39020,2
5966,4,39020,2
5967,4,39020,2
6101,4,39020,2
6116,4,39020,2
6240,4,39020,2
6680,4,39020,2
6938,4,39020,2
47326,4,39020,2
47378,4,39020,2
47627,4,39020,2
48121,4,39020,2
48319,4,39020,2
48488,4,39020,2
48564,4,39020,2
48856,4,39020,2
48965,4,39020,2
48971,4,39020,2
49478,4,39020,2
49735,4,39020,2
49990,4,39020,2
50316,4,39020,2
50363,4,39020,2
50398,4,39020,2
50435,4,39020,2
51043,4,39020,2
168137,3,39020,15399
168207,3,39020,15399
168461,3,39020,15399
168636,3,39020,15399
169215,3,39020,15399
169247,3,39020,15399
169731,3,39020,15399
169767,3,39020,15399
169842,3,39020,15399
169951,3,39020,15399
170101,3,39020,15399
170122,3,39020,15399
170721,3,39020,15399
170740,3,39020,15399
170925,3,39020,15399
171020,3,39020,15399
171159,3,39020,15399
171376,3,39020,15399
171391,3,39020,15399
171580,3,39020,15399
171616,3,39020,15399
171908,3,39020,15399
172154,3,39020,15399
172245,3,39020,15399
172266,3,39020,15399
172316,3,39020,15399
172329,3,39020,15399
172470,3,39020,15399
172495,3,39020,15399
172598,3,39020,15399
172765,3,39020,15399
172828,3,39020,15399
172945,3,39020,15399
172949,3,39020,15399
173303,3,39020,15399
173397,3,39020,15399
173421,3,39020,15399
173508,3,39020,15399
173515,3,39020,15399
173949,3,39020,15399
174083,3,39020,15399
175125,3,39020,15399
175205,3,39020,15399
175211,3,39020,15399
175947,3,39020,15399
176162,3,39020,15399
176175,3,39020,15399
177156,3,39020,15399
177763,3,39020,15399
177853,3,39020,15399
178196,3,39020,15399
178415,3,39020,15399
178553,3,39020,15399
178589,3,39020,15399
178908,3,39020,15399
179018,3,39020,15399
179123,3,39020,15399
179129,3,39020,15399
179165,3,39020,15399
179327,3,39020,15399
179442,3,39020,15399
179512,3,39020,15399
179750,3,39020,15399
179947,3,39020,15399
180001,3,39020,15399
180288,3,39020,15399
180627,3,39020,15399
180819,3,39020,15399
180909,3,39020,15399
181625,3,39020,15399
181979,3,39020,15399
182181,3,39020,15399
182295,3,39020,15399
182441,3,39020,15399
182448,3,39020,15399
182510,3,39020,15399
182738,3,39020,15399
183064,3,39020,15399
183166,3,39020,15399
183178,3,39020,15399
183207,3,39020,15399
183216,3,39020,15399
183423,3,39020,15399
183453,3,39020,15399
183771,3,39020,15399
183785,3,39020,15399
183889,3,39020,15399
184111,3,39020,15399
184445,3,39020,15399
184590,3,39020,15399
184855,3,39020,15399
184877,3,39020,15399
184925,3,39020,15399
185475,3,39020,15399
185496,3,39020,15399
185688,3,39020,15399
186464,3,39020,15399
186468,3,39020,15399
186930,3,39020,15399
186943,3,39020,15399
187089,3,39020,15399
187730,3,39020,15399
188046,3,39020,15399
188075,3,39020,15399
188082,3,39020,15399
188391,3,39020,15399
188473,3,39020,15399
188503,3,39020,15399
188598,3,39020,15399
188694,3,39020,15399
188874,3,39020,15399
188996,3,39020,15399
189216,3,39020,15399
189393,3,39020,15399
189491,3,39020,15399
189643,3,39020,15399
189698,3,39020,15399
189783,3,39020,15399
189979,3,39020,15399
190286,3,39020,15399
190757,3,39020,15399
191370,3,39020,15399
191371,3,39020,15399
191391,3,39020,15399
191650,3,39020,15399
191799,3,39020,15399
192178,3,39020,15399
192407,3,39020,15399
192548,3,39020,15399
192646,3,39020,15399
192777,3,39020,15399
192855,3,39020,15399
192871,3,39020,15399
193058,3,39020,15399
193264,3,39020,15399
193286,3,39020,15399
193520,3,39020,15399
193873,3,39020,15399
193989,3,39020,15399
194035,3,39020,15399
194044,3,39020,15399
194618,3,39020,15399
194817,3,39020,15399
195218,3,39020,15399
195543,3,39020,15399
195659,3,39020,15399
196463,3,39020,15399
196697,3,39020,15399
196734,3,39020,15399
196897,3,39020,15399
197255,3,39020,15399
197261,3,39020,15399
197375,3,39020,15399
197438,3,39020,15399
197734,3,39020,15399
197908,3,39020,15399
198037,3,39020,15399
198120,3,39020,15399
198365,3,39020,15399
198404,3,39020,15399
198783,3,39020,15399
199158,3,39020,15399
199260,3,39020,15399
199356,3,39020,15399
199464,3,39020,15399
199505,3,39020,15399
199719,3,39020,15399
199961,3,39020,15399
200079,3,39020,15399
200130,3,39020,15399
200676,3,39020,15399
10767,1,39020,4
11436,1,39020,4
11459,1,39020,4
11543,1,39020,4
11648,1,39020,4
11872,1,39020,4
11967,1,39020,4
12159,1,39020,4
12191,1,39020,4
12418,1,39020,4
12751,1,39020,4
12823,1,39020,4
13233,1,39020,4
13531,1,39020,4
13937,1,39020,4
54783,1,39020,4
55143,1,39020,4
55919,1,39020,4
56159,1,39020,4
56177,1,39020,4
56304,1,39020,4
56542,1,39020,4
56624,1,39020,4
57128,1,39020,4
57168,1,39020,4
57190,1,39020,4
57351,1,39020,4
57603,1,39020,4
57684,1,39020,4
57834,1,39020,4
57873,1,39020,4
57878,1,39020,4
57889,1,39020,4
57936,1,39020,4
58050,1,39020,4
95184,1,39020,4
95194,1,39020,4
95222,1,39020,4
95730,1,39020,4
95884,1,39020,4
95977,1,39020,4
96274,1,39020,4
96639,1,39020,4
96752,1,39020,4
96997,1,39020,4
97321,1,39020,4
98046,1,39020,4
98200,1,39020,4
131651,1,39020,4
131917,1,39020,4
132117,1,39020,4
132224,1,39020,4
132555,1,39020,4
132662,1,39020,4
132722,1,39020,4
132759,1,39020,4
132803,1,39020,4
132950,1,39020,4
133336,1,39020,4
133877,1,39020,4
133983,1,39020,4
134301,1,39020,4
134484,1,39020,4
134530,1,39020,4
134560,1,39020,4
134972,1,39020,4
135007,1,39020,4
14405,1,39040,14
14584,1,39040,14
14618,1,39040,14
14668,1,39040,14
14732,1,39040,14
15117,1,39040,14
15181,1,39040,14
15269,1,39040,14
15440,1,39040,14
15520,1,39040,14
15609,1,39040,14
