traveler_id,traveler_status,update_time,association
14404,2,31820,0
14439,2,31820,0
14542,2,31820,0
14839,2,31820,0
14923,2,31820,0
15337,2,31820,0
15451,2,31820,0
15502,2,31820,0
15731,2,31820,0
15796,2,31820,0
15815,2,31820,0
15840,2,31820,0
15842,2,31820,0
15862,2,31820,0
16247,2,31820,0
16316,2,31820,0
16334,2,31820,0
16444,2,31820,0
16556,2,31820,0
16652,2,31820,0
16683,2,31820,0
16807,2,31820,0
16837,2,31820,0
17120,2,31820,0
17197,2,31820,0
17544,2,31820,0
17603,2,31820,0
58580,2,31820,1
58811,2,31820,1
59122,2,31820,1
59253,2,31820,1
59384,2,31820,1
59496,2,31820,1
59530,2,31820,1
59643,2,31820,1
59654,2,31820,1
59672,2,31820,1
59685,2,31820,1
59795,2,31820,1
59991,2,31820,1
60040,2,31820,1
60050,2,31820,1
60204,2,31820,1
60301,2,31820,1
60320,2,31820,1
60388,2,31820,1
60499,2,31820,1
60638,2,31820,1
60671,2,31820,1
60773,2,31820,1
60874,2,31820,1
60927,2,31820,1
60978,2,31820,1
61260,2,31820,1
61326,2,31820,1
61689,2,31820,1
61856,2,31820,1
61981,2,31820,1
98716,2,31820,2
98745,2,31820,2
98759,2,31820,2
99040,2,31820,2
99062,2,31820,2
99236,2,31820,2
99313,2,31820,2
99566,2,31820,2
99716,2,31820,2
99888,2,31820,2
99997,2,31820,2
100002,2,31820,2
100107,2,31820,2
100122,2,31820,2
100153,2,31820,2
100271,2,31820,2
100526,2,31820,2
100612,2,31820,2
100746,2,31820,2
100930,2,31820,2
101053,2,31820,2
101161,2,31820,2
101264,2,31820,2
101313,2,31820,2
101803,2,31820,2
101819,2,31820,2
102045,2,31820,2
135118,2,31820,3
135240,2,31820,3
135325,2,31820,3
135338,2,31820,3
135394,2,31820,3
135421,2,31820,3
135524,2,31820,3
135700,2,31820,3
135725,2,31820,3
135774,2,31820,3
135975,2,31820,3
136278,2,31820,3
136322,2,31820,3
136523,2,31820,3
136601,2,31820,3
136699,2,31820,3
137125,2,31820,3
137190,2,31820,3
137227,2,31820,3
137296,2,31820,3
137398,2,31820,3
138066,2,31820,3
138544,2,31820,3
167927,2,31820,4
168010,2,31820,4
168025,2,31820,4
168083,2,31820,4
168098,2,31820,4
168130,2,31820,4
168153,2,31820,4
168381,2,31820,4
168508,2,31820,4
168586,2,31820,4
168614,2,31820,4
168627,2,31820,4
168674,2,31820,4
168696,2,31820,4
168793,2,31820,4
169316,2,31820,4
169382,2,31820,4
169560,2,31820,4
170474,2,31820,4
170498,2,31820,4
170787,2,31820,4
170801,2,31820,4
170863,2,31820,4
171349,2,31820,4
171400,2,31820,4
29048,4,31820,9
29118,4,31820,9
29653,4,31820,9
30124,4,31820,9
30281,4,31820,9
30433,4,31820,9
30479,4,31820,9
30565,4,31820,9
30723,4,31820,9
30966,4,31820,9
31149,4,31820,9
31208,4,31820,9
31323,4,31820,9
31547,4,31820,9
31719,4,31820,9
31835,4,31820,9
31969,4,31820,9
32004,4,31820,9
32113,4,31820,9
32277,4,31820,9
32297,4,31820,9
32415,4,31820,9
32465,4,31820,9
73297,4,31820,9
73314,4,31820,9
73493,4,31820,9
73611,4,31820,9
73750,4,31820,9
73770,4,31820,9
73903,4,31820,9
73909,4,31820,9
74490,4,31820,9
74524,4,31820,9
74530,4,31820,9
74644,4,31820,9
74697,4,31820,9
74894,4,31820,9
75415,4,31820,9
75557,4,31820,9
75618,4,31820,9
75688,4,31820,9
75784,4,31820,9
76346,4,31820,9
