traveler_id,traveler_status,update_time,association
43952,1,27620,14
43972,1,27620,14
44035,1,27620,14
44113,1,27620,14
44738,1,27620,14
44743,1,27620,14
44852,1,27620,14
46168,1,27620,14
46816,1,27620,14
46970,1,27620,14
47074,1,27620,14
87879,1,27620,23
88546,1,27620,23
88732,1,27620,23
88815,1,27620,23
88872,1,27620,23
89104,1,27620,23
89377,1,27620,23
89385,1,27620,23
89573,1,27620,23
89597,1,27620,23
90021,1,27620,23
90712,1,27620,23
90723,1,27620,23
90964,1,27620,23
90999,1,27620,23
91016,1,27620,23
91159,1,27620,23
91356,1,27620,23
127781,1,27620,20
127838,1,27620,20
128011,1,27620,20
128262,1,27620,20
129348,1,27620,20
129451,1,27620,20
129537,1,27620,20
129637,1,27620,20
130426,1,27620,20
130890,1,27620,20
131023,1,27620,20
164139,1,27620,19
164271,1,27620,19
164482,1,27620,19
164641,1,27620,19
164664,1,27620,19
164697,1,27620,19
165182,1,27620,19
165354,1,27620,19
165512,1,27620,19
165630,1,27620,19
165677,1,27620,19
165701,1,27620,19
165867,1,27620,19
166149,1,27620,19
166328,1,27620,19
166338,1,27620,19
166457,1,27620,19
166476,1,27620,19
166730,1,27620,19
167031,1,27620,19
167270,1,27620,19
167397,1,27620,19
167714,1,27620,19
197277,1,27620,25
197949,1,27620,25
198004,1,27620,25
198091,1,27620,25
198147,1,27620,25
198292,1,27620,25
198772,1,27620,25
198838,1,27620,25
199085,1,27620,25
199226,1,27620,25
199424,1,27620,25
199674,1,27620,25
199704,1,27620,25
199747,1,27620,25
199756,1,27620,25
199950,1,27620,25
226460,1,27620,18
226482,1,27620,18
226820,1,27620,18
227147,1,27620,18
227379,1,27620,18
227559,1,27620,18
227651,1,27620,18
227776,1,27620,18
227894,1,27620,18
227996,1,27620,18
228165,1,27620,18
228322,1,27620,18
228333,1,27620,18
228574,1,27620,18
228804,1,27620,18
228829,1,27620,18
228886,1,27620,18
229402,1,27620,18
229858,1,27620,18
229994,1,27620,18
251776,1,27620,27
251957,1,27620,27
251979,1,27620,27
252253,1,27620,27
252293,1,27620,27
252323,1,27620,27
252411,1,27620,27
252615,1,27620,27
252847,1,27620,27
252922,1,27620,27
252931,1,27620,27
252971,1,27620,27
253084,1,27620,27
253221,1,27620,27
253273,1,27620,27
253479,1,27620,27
253602,1,27620,27
253706,1,27620,27
253849,1,27620,27
254037,1,27620,27
254764,1,27620,27
254883,1,27620,27
255317,1,27620,27
273501,1,27620,24
273874,1,27620,24
273944,1,27620,24
274165,1,27620,24
274802,1,27620,24
274935,1,27620,24
275071,1,27620,24
275286,1,27620,24
275547,1,27620,24
275609,1,27620,24
275709,1,27620,24
275717,1,27620,24
275878,1,27620,24
276219,1,27620,24
276233,1,27620,24
276266,1,27620,24
276425,1,27620,24
276478,1,27620,24
276493,1,27620,24
276908,1,27620,24
291973,1,27620,21
292056,1,27620,21
292201,1,27620,21
292284,1,27620,21
292626,1,27620,21
293017,1,27620,21
293697,1,27620,21
294027,1,27620,21
294122,1,27620,21
294136,1,27620,21
294225,1,27620,21
294847,1,27620,21
295017,1,27620,21
295173,1,27620,21
306245,1,27620,22
306334,1,27620,22
306854,1,27620,22
306899,1,27620,22
307060,1,27620,22
307273,1,27620,22
307285,1,27620,22
307514,1,27620,22
307564,1,27620,22
307697,1,27620,22
307764,1,27620,22
307828,1,27620,22
308044,1,27620,22
308109,1,27620,22
308589,1,27620,22
308794,1,27620,22
308873,1,27620,22
309086,1,27620,22
309095,1,27620,22
309169,1,27620,22
309171,1,27620,22
309358,1,27620,22
309510,1,27620,22
309560,1,27620,22
309576,1,27620,22
317382,1,27620,16
317432,1,27620,16
317499,1,27620,16
317582,1,27620,16
318036,1,27620,16
318264,1,27620,16
318705,1,27620,16
319081,1,27620,16
319122,1,27620,16
319194,1,27620,16
319252,1,27620,16
319447,1,27620,16
319524,1,27620,16
319560,1,27620,16
319644,1,27620,16
319713,1,27620,16
319808,1,27620,16
319924,1,27620,16
320194,1,27620,16
320235,1,27620,16
320451,1,27620,16
320453,1,27620,16
320518,1,27620,16
320725,1,27620,16
324611,1,27620,15
324718,1,27620,15
324762,1,27620,15
325046,1,27620,15
325106,1,27620,15
325664,1,27620,15
325719,1,27620,15
325819,1,27620,15
325935,1,27620,15
326271,1,27620,15
326390,1,27620,15
326522,1,27620,15
326877,1,27620,15
327047,1,27620,15
327105,1,27620,15
327431,1,27620,15
327498,1,27620,15
327800,1,27620,15
327964,1,27620,15
328287,1,27620,26
328388,1,27620,26
328984,1,27620,26
329460,1,27620,26
329717,1,27620,26
329749,1,27620,26
330053,1,27620,26
330313,1,27620,26
330394,1,27620,26
330544,1,27620,26
330883,1,27620,26
331261,1,27620,26
331322,1,27620,26
331378,1,27620,26
331505,1,27620,26
331689,1,27620,26
126,4,27620,1
136,4,27620,1
269,4,27620,1
516,4,27620,1
541,4,27620,1
749,4,27620,1
803,4,27620,1
880,4,27620,1
1070,4,27620,1
1130,4,27620,1
1352,4,27620,1
1414,4,27620,1
1589,4,27620,1
1786,4,27620,1
2153,4,27620,1
2173,4,27620,1
2220,4,27620,1
2543,4,27620,1
2718,4,27620,1
3079,4,27620,1
3107,4,27620,1
3116,4,27620,1
3158,4,27620,1
25752,4,27620,8
25885,4,27620,8
25940,4,27620,8
26028,4,27620,8
26055,4,27620,8
26212,4,27620,8
26236,4,27620,8
26260,4,27620,8
26473,4,27620,8
26564,4,27620,8
26903,4,27620,8
26982,4,27620,8
27165,4,27620,8
27433,4,27620,8
28001,4,27620,8
28233,4,27620,8
28272,4,27620,8
28387,4,27620,8
28540,4,27620,8
28873,4,27620,8
36533,4,27620,11
36571,4,27620,11
36706,4,27620,11
37000,4,27620,11
37209,4,27620,11
37432,4,27620,11
37504,4,27620,11
37721,4,27620,11
38017,4,27620,11
38411,4,27620,11
