traveler_id,traveler_status,update_time,association
25373,2,32720,0
25455,2,32720,0
25545,2,32720,0
25676,2,32720,0
25692,2,32720,0
25714,2,32720,0
25755,2,32720,0
25840,2,32720,0
26034,2,32720,0
26053,2,32720,0
26060,2,32720,0
26085,2,32720,0
26241,2,32720,0
26322,2,32720,0
26517,2,32720,0
26817,2,32720,0
26823,2,32720,0
27098,2,32720,0
27213,2,32720,0
27302,2,32720,0
27436,2,32720,0
27447,2,32720,0
27579,2,32720,0
27688,2,32720,0
27704,2,32720,0
27745,2,32720,0
27850,2,32720,0
27861,2,32720,0
28143,2,32720,0
28279,2,32720,0
28307,2,32720,0
28373,2,32720,0
28454,2,32720,0
28548,2,32720,0
28725,2,32720,0
28976,2,32720,0
69561,2,32720,1
69674,2,32720,1
69701,2,32720,1
69732,2,32720,1
69772,2,32720,1
69823,2,32720,1
69885,2,32720,1
70074,2,32720,1
70151,2,32720,1
70167,2,32720,1
70202,2,32720,1
70568,2,32720,1
70750,2,32720,1
71192,2,32720,1
71200,2,32720,1
71206,2,32720,1
71561,2,32720,1
71568,2,32720,1
71576,2,32720,1
71663,2,32720,1
71698,2,32720,1
72171,2,32720,1
72323,2,32720,1
72383,2,32720,1
72568,2,32720,1
109914,2,32720,2
110018,2,32720,2
110048,2,32720,2
110304,2,32720,2
110429,2,32720,2
110476,2,32720,2
110500,2,32720,2
110778,2,32720,2
111009,2,32720,2
111054,2,32720,2
111206,2,32720,2
111329,2,32720,2
111779,2,32720,2
111806,2,32720,2
111865,2,32720,2
111976,2,32720,2
112033,2,32720,2
112383,2,32720,2
112845,2,32720,2
112869,2,32720,2
112912,2,32720,2
146007,2,32720,3
146083,2,32720,3
146137,2,32720,3
146202,2,32720,3
146362,2,32720,3
146473,2,32720,3
146698,2,32720,3
146747,2,32720,3
146795,2,32720,3
146874,2,32720,3
147080,2,32720,3
147129,2,32720,3
147166,2,32720,3
147308,2,32720,3
147745,2,32720,3
147810,2,32720,3
147881,2,32720,3
147918,2,32720,3
148230,2,32720,3
148250,2,32720,3
148373,2,32720,3
148430,2,32720,3
148570,2,32720,3
148672,2,32720,3
148837,2,32720,3
148859,2,32720,3
149076,2,32720,3
149143,2,32720,3
149175,2,32720,3
179148,2,32720,4
179241,2,32720,4
179264,2,32720,4
179323,2,32720,4
179634,2,32720,4
179660,2,32720,4
179689,2,32720,4
179701,2,32720,4
179737,2,32720,4
179805,2,32720,4
179991,2,32720,4
180060,2,32720,4
180126,2,32720,4
180134,2,32720,4
180656,2,32720,4
180660,2,32720,4
180663,2,32720,4
180729,2,32720,4
180969,2,32720,4
181046,2,32720,4
181228,2,32720,4
181289,2,32720,4
181402,2,32720,4
181463,2,32720,4
181597,2,32720,4
181644,2,32720,4
181913,2,32720,4
181965,2,32720,4
182276,2,32720,4
208071,2,32720,5
208203,2,32720,5
208376,2,32720,5
208404,2,32720,5
208407,2,32720,5
208579,2,32720,5
208594,2,32720,5
208746,2,32720,5
208850,2,32720,5
208918,2,32720,5
208979,2,32720,5
209046,2,32720,5
209160,2,32720,5
209174,2,32720,5
209309,2,32720,5
209336,2,32720,5
209391,2,32720,5
209490,2,32720,5
209639,2,32720,5
209773,2,32720,5
210069,2,32720,5
210182,2,32720,5
210250,2,32720,5
210304,2,32720,5
210462,2,32720,5
210485,2,32720,5
210804,2,32720,5
210860,2,32720,5
210910,2,32720,5
211126,2,32720,5
211157,2,32720,5
211267,2,32720,5
211277,2,32720,5
211377,2,32720,5
211510,2,32720,5
211576,2,32720,5
211618,2,32720,5
211643,2,32720,5
233817,2,32720,6
233992,2,32720,6
234030,2,32720,6
234158,2,32720,6
234164,2,32720,6
234200,2,32720,6
234839,2,32720,6
234870,2,32720,6
235015,2,32720,6
235081,2,32720,6
235301,2,32720,6
235393,2,32720,6
235873,2,32720,6
235929,2,32720,6
236034,2,32720,6
236076,2,32720,6
236520,2,32720,6
236720,2,32720,6
236736,2,32720,6
255644,2,32720,7
255762,2,32720,7
255867,2,32720,7
255923,2,32720,7
256033,2,32720,7
256130,2,32720,7
256139,2,32720,7
256180,2,32720,7
256357,2,32720,7
256376,2,32720,7
256384,2,32720,7
256425,2,32720,7
256489,2,32720,7
256493,2,32720,7
256638,2,32720,7
256639,2,32720,7
256770,2,32720,7
256847,2,32720,7
256905,2,32720,7
256917,2,32720,7
257167,2,32720,7
257191,2,32720,7
257237,2,32720,7
257448,2,32720,7
257473,2,32720,7
257497,2,32720,7
257606,2,32720,7
257656,2,32720,7
258337,2,32720,7
258413,2,32720,7
258892,2,32720,7
258896,2,32720,7
258908,2,32720,7
258940,2,32720,7
7242,4,32720,3
7245,4,32720,3
7264,4,32720,3
7328,4,32720,3
7336,4,32720,3
7350,4,32720,3
7355,4,32720,3
7489,4,32720,3
7686,4,32720,3
7885,4,32720,3
7890,4,32720,3
7971,4,32720,3
8115,4,32720,3
8265,4,32720,3
8288,4,32720,3
8486,4,32720,3
8533,4,32720,3
8582,4,32720,3
8587,4,32720,3
8641,4,32720,3
8658,4,32720,3
8873,4,32720,3
8924,4,32720,3
8961,4,32720,3
8978,4,32720,3
9024,4,32720,3
9111,4,32720,3
9204,4,32720,3
9256,4,32720,3
9317,4,32720,3
9447,4,32720,3
9558,4,32720,3
9586,4,32720,3
9960,4,32720,3
10020,4,32720,3
10024,4,32720,3
10034,4,32720,3
10103,4,32720,3
10140,4,32720,3
10246,4,32720,3
10251,4,32720,3
10256,4,32720,3
10404,4,32720,3
10426,4,32720,3
10469,4,32720,3
10496,4,32720,3
10521,4,32720,3
10578,4,32720,3
10595,4,32720,3
36650,4,32720,11
36972,4,32720,11
37018,4,32720,11
37028,4,32720,11
37032,4,32720,11
37077,4,32720,11
37109,4,32720,11
37872,4,32720,11
37991,4,32720,11
38105,4,32720,11
38237,4,32720,11
38410,4,32720,11
38637,4,32720,11
38647,4,32720,11
38887,4,32720,11
38914,4,32720,11
39140,4,32720,11
39196,4,32720,11
39675,4,32720,11
39966,4,32720,11
40046,4,32720,11
40122,4,32720,11
51059,4,32720,3
51388,4,32720,3
51453,4,32720,3
51816,4,32720,3
52027,4,32720,3
52107,4,32720,3
52170,4,32720,3
52225,4,32720,3
52298,4,32720,3
52375,4,32720,3
52553,4,32720,3
52649,4,32720,3
52679,4,32720,3
52853,4,32720,3
53125,4,32720,3
53190,4,32720,3
53238,4,32720,3
