traveler_id,traveler_status,update_time,association
40345,1,37220,14
40461,1,37220,14
40583,1,37220,14
40624,1,37220,14
40757,1,37220,14
40793,1,37220,14
40830,1,37220,14
41220,1,37220,14
41423,1,37220,14
41447,1,37220,14
41559,1,37220,14
41824,1,37220,14
41920,1,37220,14
42105,1,37220,14
42129,1,37220,14
42132,1,37220,14
42152,1,37220,14
42408,1,37220,14
42550,1,37220,14
42791,1,37220,14
42859,1,37220,14
43161,1,37220,14
43186,1,37220,14
43305,1,37220,14
43460,1,37220,14
43549,1,37220,14
84049,1,37220,23
84195,1,37220,23
84311,1,37220,23
84436,1,37220,23
84467,1,37220,23
84477,1,37220,23
84909,1,37220,23
85039,1,37220,23
85175,1,37220,23
85386,1,37220,23
85389,1,37220,23
85406,1,37220,23
85520,1,37220,23
85800,1,37220,23
85813,1,37220,23
85895,1,37220,23
85956,1,37220,23
86046,1,37220,23
86112,1,37220,23
86192,1,37220,23
86339,1,37220,23
86362,1,37220,23
86418,1,37220,23
86435,1,37220,23
86521,1,37220,23
86575,1,37220,23
86623,1,37220,23
86721,1,37220,23
86847,1,37220,23
86897,1,37220,23
87273,1,37220,23
87379,1,37220,23
87639,1,37220,23
124237,1,37220,20
124250,1,37220,20
124332,1,37220,20
124362,1,37220,20
124543,1,37220,20
124711,1,37220,20
124870,1,37220,20
124904,1,37220,20
125031,1,37220,20
125099,1,37220,20
125540,1,37220,20
125556,1,37220,20
125747,1,37220,20
125791,1,37220,20
125926,1,37220,20
126130,1,37220,20
126192,1,37220,20
126205,1,37220,20
126349,1,37220,20
126624,1,37220,20
127161,1,37220,20
127200,1,37220,20
127340,1,37220,20
127435,1,37220,20
127712,1,37220,20
127769,1,37220,20
160733,1,37220,19
160916,1,37220,19
161013,1,37220,19
161064,1,37220,19
161070,1,37220,19
161122,1,37220,19
161127,1,37220,19
161217,1,37220,19
161395,1,37220,19
161437,1,37220,19
161716,1,37220,19
162041,1,37220,19
162283,1,37220,19
162418,1,37220,19
162431,1,37220,19
162442,1,37220,19
162742,1,37220,19
163131,1,37220,19
163152,1,37220,19
163186,1,37220,19
163384,1,37220,19
163611,1,37220,19
164058,1,37220,19
193486,1,37220,25
193748,1,37220,25
194366,1,37220,25
194656,1,37220,25
194899,1,37220,25
195096,1,37220,25
195098,1,37220,25
195108,1,37220,25
195213,1,37220,25
195238,1,37220,25
195710,1,37220,25
195755,1,37220,25
195940,1,37220,25
195981,1,37220,25
195993,1,37220,25
196436,1,37220,25
196584,1,37220,25
196672,1,37220,25
196737,1,37220,25
196912,1,37220,25
196936,1,37220,25
196953,1,37220,25
196990,1,37220,25
197026,1,37220,25
222722,1,37220,18
222807,1,37220,18
222910,1,37220,18
223048,1,37220,18
223697,1,37220,18
223712,1,37220,18
223822,1,37220,18
224005,1,37220,18
224042,1,37220,18
224116,1,37220,18
224153,1,37220,18
224199,1,37220,18
225016,1,37220,18
225088,1,37220,18
225209,1,37220,18
225216,1,37220,18
225217,1,37220,18
225253,1,37220,18
225309,1,37220,18
225310,1,37220,18
225476,1,37220,18
225631,1,37220,18
225700,1,37220,18
225765,1,37220,18
225943,1,37220,18
225984,1,37220,18
226087,1,37220,18
226218,1,37220,18
226246,1,37220,18
248390,1,37220,27
248510,1,37220,27
248766,1,37220,27
249162,1,37220,27
249490,1,37220,27
249514,1,37220,27
249561,1,37220,27
249593,1,37220,27
249746,1,37220,27
249821,1,37220,27
249974,1,37220,27
250000,1,37220,27
250423,1,37220,27
250772,1,37220,27
250794,1,37220,27
251190,1,37220,27
251291,1,37220,27
251335,1,37220,27
270024,1,37220,24
270056,1,37220,24
270082,1,37220,24
270318,1,37220,24
270380,1,37220,24
270744,1,37220,24
270826,1,37220,24
270856,1,37220,24
270902,1,37220,24
271147,1,37220,24
271720,1,37220,24
271744,1,37220,24
272170,1,37220,24
272609,1,37220,24
272739,1,37220,24
273025,1,37220,24
273177,1,37220,24
273218,1,37220,24
287972,1,37220,21
288579,1,37220,21
288731,1,37220,21
289132,1,37220,21
289338,1,37220,21
289731,1,37220,21
289961,1,37220,21
290201,1,37220,21
290332,1,37220,21
290344,1,37220,21
290416,1,37220,21
290486,1,37220,21
290767,1,37220,21
291413,1,37220,21
302661,1,37220,22
302713,1,37220,22
302898,1,37220,22
303166,1,37220,22
303308,1,37220,22
303559,1,37220,22
303612,1,37220,22
303804,1,37220,22
303823,1,37220,22
303939,1,37220,22
304707,1,37220,22
304736,1,37220,22
304824,1,37220,22
305263,1,37220,22
305399,1,37220,22
306002,1,37220,22
306087,1,37220,22
313522,1,37220,16
313627,1,37220,16
313651,1,37220,16
313749,1,37220,16
313851,1,37220,16
314253,1,37220,16
314451,1,37220,16
314628,1,37220,16
314639,1,37220,16
314916,1,37220,16
315027,1,37220,16
315051,1,37220,16
315113,1,37220,16
315280,1,37220,16
315415,1,37220,16
315419,1,37220,16
315732,1,37220,16
315822,1,37220,16
315898,1,37220,16
316067,1,37220,16
316339,1,37220,16
316705,1,37220,16
317042,1,37220,16
320784,1,37220,15
321324,1,37220,15
321625,1,37220,15
321660,1,37220,15
