traveler_id,traveler_status,update_time,association
25406,2,27320,0
25557,2,27320,0
25597,2,27320,0
25776,2,27320,0
26009,2,27320,0
26359,2,27320,0
26378,2,27320,0
26935,2,27320,0
26956,2,27320,0
27083,2,27320,0
27088,2,27320,0
27112,2,27320,0
27288,2,27320,0
27420,2,27320,0
27546,2,27320,0
27810,2,27320,0
27984,2,27320,0
28057,2,27320,0
28146,2,27320,0
28281,2,27320,0
28327,2,27320,0
28409,2,27320,0
28483,2,27320,0
28685,2,27320,0
69846,2,27320,1
70017,2,27320,1
70059,2,27320,1
70124,2,27320,1
70224,2,27320,1
70373,2,27320,1
70471,2,27320,1
70563,2,27320,1
70955,2,27320,1
71102,2,27320,1
71369,2,27320,1
71372,2,27320,1
71773,2,27320,1
71816,2,27320,1
71859,2,27320,1
71904,2,27320,1
71927,2,27320,1
72001,2,27320,1
72024,2,27320,1
72061,2,27320,1
72178,2,27320,1
72292,2,27320,1
72466,2,27320,1
72592,2,27320,1
72758,2,27320,1
72950,2,27320,1
109795,2,27320,2
109883,2,27320,2
110011,2,27320,2
110122,2,27320,2
110250,2,27320,2
110752,2,27320,2
111180,2,27320,2
111346,2,27320,2
111516,2,27320,2
111981,2,27320,2
112063,2,27320,2
112095,2,27320,2
112118,2,27320,2
112207,2,27320,2
112314,2,27320,2
112401,2,27320,2
112471,2,27320,2
145994,2,27320,3
146706,2,27320,3
146966,2,27320,3
147004,2,27320,3
147804,2,27320,3
147938,2,27320,3
148258,2,27320,3
148419,2,27320,3
148765,2,27320,3
148771,2,27320,3
148773,2,27320,3
148879,2,27320,3
149199,2,27320,3
149200,2,27320,3
178923,2,27320,4
179150,2,27320,4
179240,2,27320,4
179296,2,27320,4
179312,2,27320,4
179555,2,27320,4
179655,2,27320,4
179676,2,27320,4
179913,2,27320,4
180139,2,27320,4
180710,2,27320,4
180916,2,27320,4
180922,2,27320,4
180939,2,27320,4
181095,2,27320,4
181114,2,27320,4
181344,2,27320,4
181346,2,27320,4
181470,2,27320,4
181541,2,27320,4
181728,2,27320,4
182251,2,27320,4
182357,2,27320,4
182377,2,27320,4
182464,2,27320,4
208101,2,27320,5
208141,2,27320,5
208183,2,27320,5
208360,2,27320,5
208486,2,27320,5
208526,2,27320,5
208663,2,27320,5
208969,2,27320,5
209184,2,27320,5
209447,2,27320,5
209870,2,27320,5
210060,2,27320,5
210336,2,27320,5
210478,2,27320,5
210492,2,27320,5
211225,2,27320,5
211229,2,27320,5
211312,2,27320,5
211622,2,27320,5
233697,2,27320,6
233705,2,27320,6
233753,2,27320,6
233781,2,27320,6
233880,2,27320,6
233914,2,27320,6
234130,2,27320,6
234209,2,27320,6
234257,2,27320,6
234566,2,27320,6
234595,2,27320,6
234816,2,27320,6
234902,2,27320,6
235001,2,27320,6
235797,2,27320,6
235800,2,27320,6
236019,2,27320,6
236061,2,27320,6
236296,2,27320,6
236606,2,27320,6
236920,2,27320,6
255343,2,27320,7
255423,2,27320,7
255460,2,27320,7
255482,2,27320,7
255539,2,27320,7
255940,2,27320,7
256055,2,27320,7
257223,2,27320,7
257283,2,27320,7
257337,2,27320,7
257593,2,27320,7
257608,2,27320,7
257637,2,27320,7
257638,2,27320,7
257755,2,27320,7
257953,2,27320,7
257971,2,27320,7
258052,2,27320,7
258099,2,27320,7
258275,2,27320,7
258289,2,27320,7
258857,2,27320,7
258881,2,27320,7
258960,2,27320,7
258990,2,27320,7
18201,4,27320,6
18315,4,27320,6
18556,4,27320,6
18558,4,27320,6
18941,4,27320,6
19726,4,27320,6
19729,4,27320,6
19914,4,27320,6
19917,4,27320,6
20336,4,27320,6
20596,4,27320,6
20617,4,27320,6
20937,4,27320,6
21132,4,27320,6
21265,4,27320,6
21529,4,27320,6
21575,4,27320,6
102349,4,27320,6
103017,4,27320,6
103310,4,27320,6
103872,4,27320,6
104772,4,27320,6
104835,4,27320,6
104952,4,27320,6
105266,4,27320,6
105299,4,27320,6
105455,4,27320,6
105510,4,27320,6
105519,4,27320,6
105809,4,27320,6
105816,4,27320,6
138959,4,27320,6
139356,4,27320,6
139440,4,27320,6
139488,4,27320,6
139658,4,27320,6
140311,4,27320,6
140385,4,27320,6
140404,4,27320,6
140494,4,27320,6
141030,4,27320,6
141187,4,27320,6
141204,4,27320,6
141240,4,27320,6
142052,4,27320,6
142103,4,27320,6
142162,4,27320,6
172107,4,27320,6
172155,4,27320,6
172515,4,27320,6
172573,4,27320,6
172712,4,27320,6
173100,4,27320,6
173165,4,27320,6
173729,4,27320,6
173780,4,27320,6
174148,4,27320,6
174407,4,27320,6
174562,4,27320,6
174603,4,27320,6
174727,4,27320,6
174942,4,27320,6
201253,4,27320,6
201270,4,27320,6
201343,4,27320,6
201460,4,27320,6
201889,4,27320,6
201990,4,27320,6
202303,4,27320,6
202363,4,27320,6
202642,4,27320,6
203017,4,27320,6
203143,4,27320,6
203263,4,27320,6
203359,4,27320,6
203476,4,27320,6
44085,2,27340,0
44214,2,27340,0
44244,2,27340,0
44791,2,27340,0
44810,2,27340,0
44890,2,27340,0
44936,2,27340,0
45183,2,27340,0
45481,2,27340,0
45488,2,27340,0
45644,2,27340,0
45847,2,27340,0
46002,2,27340,0
46146,2,27340,0
46523,2,27340,0
46572,2,27340,0
46697,2,27340,0
46937,2,27340,0
47306,2,27340,0
87776,2,27340,1
87859,2,27340,1
87974,2,27340,1
88195,2,27340,1
88354,2,27340,1
88465,2,27340,1
88803,2,27340,1
88925,2,27340,1
89298,2,27340,1
89469,2,27340,1
90084,2,27340,1
90125,2,27340,1
90140,2,27340,1
90513,2,27340,1
90574,2,27340,1
90744,2,27340,1
91035,2,27340,1
127951,2,27340,2
127968,2,27340,2
127986,2,27340,2
128013,2,27340,2
128145,2,27340,2
128342,2,27340,2
128503,2,27340,2
128571,2,27340,2
128654,2,27340,2
128735,2,27340,2
128940,2,27340,2
129191,2,27340,2
129353,2,27340,2
129466,2,27340,2
129896,2,27340,2
130010,2,27340,2
130033,2,27340,2
130348,2,27340,2
130669,2,27340,2
131191,2,27340,2
131225,2,27340,2
131257,2,27340,2
131270,2,27340,2
164085,2,27340,3
164245,2,27340,3
164286,2,27340,3
164802,2,27340,3
164890,2,27340,3
164999,2,27340,3
165047,2,27340,3
165050,2,27340,3
165088,2,27340,3
165291,2,27340,3
165367,2,27340,3
165650,2,27340,3
165967,2,27340,3
166017,2,27340,3
166044,2,27340,3
166674,2,27340,3
166931,2,27340,3
167555,2,27340,3
197061,2,27340,4
197188,2,27340,4
197302,2,27340,4
197863,2,27340,4
197970,2,27340,4
198006,2,27340,4
198210,2,27340,4
198270,2,27340,4
198275,2,27340,4
198376,2,27340,4
198633,2,27340,4
198803,2,27340,4
198877,2,27340,4
198999,2,27340,4
199302,2,27340,4
199379,2,27340,4
199437,2,27340,4
199639,2,27340,4
199823,2,27340,4
199915,2,27340,4
199945,2,27340,4
200138,2,27340,4
200186,2,27340,4
226380,2,27340,5
226586,2,27340,5
226626,2,27340,5
226907,2,27340,5
226974,2,27340,5
227012,2,27340,5
227086,2,27340,5
227517,2,27340,5
227713,2,27340,5
228034,2,27340,5
228366,2,27340,5
228564,2,27340,5
228624,2,27340,5
228936,2,27340,5
229129,2,27340,5
229447,2,27340,5
229868,2,27340,5
229879,2,27340,5
229933,2,27340,5
252150,2,27340,6
252996,2,27340,6
253000,2,27340,6
253295,2,27340,6
253309,2,27340,6
253485,2,27340,6
253538,2,27340,6
253692,2,27340,6
253712,2,27340,6
253806,2,27340,6
253809,2,27340,6
254009,2,27340,6
254087,2,27340,6
254402,2,27340,6
254711,2,27340,6
254752,2,27340,6
254894,2,27340,6
254945,2,27340,6
255060,2,27340,6
255192,2,27340,6
273462,2,27340,7
273560,2,27340,7
273687,2,27340,7
273722,2,27340,7
274424,2,27340,7
275137,2,27340,7
275232,2,27340,7
275343,2,27340,7
275522,2,27340,7
275722,2,27340,7
275758,2,27340,7
275893,2,27340,7
275898,2,27340,7
275991,2,27340,7
276512,2,27340,7
276676,2,27340,7
276899,2,27340,7
276941,2,27340,7
291814,2,27340,8
292189,2,27340,8
292238,2,27340,8
292691,2,27340,8
292866,2,27340,8
292895,2,27340,8
294053,2,27340,8
294259,2,27340,8
294585,2,27340,8
294831,2,27340,8
294926,2,27340,8
294933,2,27340,8
306177,2,27340,9
306239,2,27340,9
306262,2,27340,9
306563,2,27340,9
306719,2,27340,9
306860,2,27340,9
306933,2,27340,9
307307,2,27340,9
307412,2,27340,9
307766,2,27340,9
308004,2,27340,9
308060,2,27340,9
308123,2,27340,9
308188,2,27340,9
308740,2,27340,9
308877,2,27340,9
308880,2,27340,9
308883,2,27340,9
309388,2,27340,9
309735,2,27340,9
317467,2,27340,10
317491,2,27340,10
