traveler_id,traveler_status,update_time,association
14357,2,35420,0
14366,2,35420,0
14578,2,35420,0
14588,2,35420,0
14617,2,35420,0
14706,2,35420,0
14749,2,35420,0
14755,2,35420,0
14891,2,35420,0
14893,2,35420,0
14963,2,35420,0
14971,2,35420,0
15324,2,35420,0
15441,2,35420,0
15450,2,35420,0
15467,2,35420,0
15560,2,35420,0
15644,2,35420,0
15873,2,35420,0
16127,2,35420,0
16520,2,35420,0
16523,2,35420,0
16610,2,35420,0
16643,2,35420,0
16686,2,35420,0
16755,2,35420,0
16791,2,35420,0
16819,2,35420,0
16830,2,35420,0
16836,2,35420,0
17200,2,35420,0
17217,2,35420,0
17230,2,35420,0
17383,2,35420,0
17609,2,35420,0
17873,2,35420,0
58633,2,35420,1
58888,2,35420,1
59032,2,35420,1
59204,2,35420,1
59210,2,35420,1
59299,2,35420,1
59599,2,35420,1
59728,2,35420,1
59888,2,35420,1
60026,2,35420,1
60179,2,35420,1
60468,2,35420,1
60488,2,35420,1
60495,2,35420,1
60606,2,35420,1
60905,2,35420,1
60973,2,35420,1
61089,2,35420,1
61104,2,35420,1
61140,2,35420,1
61212,2,35420,1
61527,2,35420,1
61831,2,35420,1
61915,2,35420,1
62070,2,35420,1
98958,2,35420,2
98979,2,35420,2
99174,2,35420,2
99311,2,35420,2
99526,2,35420,2
99651,2,35420,2
99821,2,35420,2
99824,2,35420,2
100147,2,35420,2
100394,2,35420,2
100505,2,35420,2
100777,2,35420,2
100839,2,35420,2
100863,2,35420,2
100939,2,35420,2
101030,2,35420,2
101388,2,35420,2
101457,2,35420,2
101494,2,35420,2
101513,2,35420,2
101672,2,35420,2
101841,2,35420,2
102036,2,35420,2
135138,2,35420,3
135212,2,35420,3
135262,2,35420,3
135349,2,35420,3
135531,2,35420,3
135586,2,35420,3
135989,2,35420,3
136023,2,35420,3
136088,2,35420,3
136187,2,35420,3
136307,2,35420,3
136328,2,35420,3
136334,2,35420,3
137183,2,35420,3
137251,2,35420,3
137394,2,35420,3
137471,2,35420,3
137711,2,35420,3
137778,2,35420,3
138167,2,35420,3
138188,2,35420,3
138281,2,35420,3
138290,2,35420,3
138510,2,35420,3
138552,2,35420,3
138554,2,35420,3
168256,2,35420,4
168464,2,35420,4
168685,2,35420,4
168759,2,35420,4
168810,2,35420,4
169137,2,35420,4
169267,2,35420,4
169422,2,35420,4
169738,2,35420,4
169825,2,35420,4
169859,2,35420,4
170278,2,35420,4
170335,2,35420,4
170359,2,35420,4
170493,2,35420,4
170642,2,35420,4
170705,2,35420,4
170729,2,35420,4
170934,2,35420,4
171099,2,35420,4
171405,2,35420,4
18158,4,35420,6
18594,4,35420,6
18858,4,35420,6
18922,4,35420,6
19022,4,35420,6
19228,4,35420,6
19285,4,35420,6
19412,4,35420,6
19658,4,35420,6
19670,4,35420,6
19965,4,35420,6
20515,4,35420,6
20549,4,35420,6
20634,4,35420,6
20639,4,35420,6
20700,4,35420,6
20838,4,35420,6
21051,4,35420,6
21130,4,35420,6
21154,4,35420,6
21249,4,35420,6
21519,4,35420,6
21558,4,35420,6
21674,4,35420,6
21709,4,35420,6
25369,4,35420,8
26125,4,35420,8
26277,4,35420,8
26599,4,35420,8
26602,4,35420,8
26653,4,35420,8
26769,4,35420,8
26778,4,35420,8
26928,4,35420,8
27459,4,35420,8
27482,4,35420,8
27522,4,35420,8
27868,4,35420,8
27954,4,35420,8
28058,4,35420,8
28169,4,35420,8
28461,4,35420,8
28528,4,35420,8
28571,4,35420,8
28586,4,35420,8
28665,4,35420,8
28790,4,35420,8
28806,4,35420,8
28900,4,35420,8
62300,4,35420,6
62305,4,35420,6
62801,4,35420,6
63229,4,35420,6
63234,4,35420,6
63309,4,35420,6
63326,4,35420,6
63465,4,35420,6
64322,4,35420,6
64354,4,35420,6
64983,4,35420,6
65157,4,35420,6
65249,4,35420,6
65293,4,35420,6
65445,4,35420,6
65500,4,35420,6
65587,4,35420,6
