traveler_id,traveler_status,update_time,association
560,2,23720,0
925,2,23720,0
1014,2,23720,0
1183,2,23720,0
1250,2,23720,0
1475,2,23720,0
1650,2,23720,0
1905,2,23720,0
1939,2,23720,0
2100,2,23720,0
2452,2,23720,0
2500,2,23720,0
3227,2,23720,0
3274,2,23720,0
3301,2,23720,0
3314,2,23720,0
3319,2,23720,0
3350,2,23720,0
3417,2,23720,0
7250,2,23720,0
7529,2,23720,0
7813,2,23720,0
8516,2,23720,0
8652,2,23720,0
9138,2,23720,0
9314,2,23720,0
9367,2,23720,0
9665,2,23720,0
9668,2,23720,0
9683,2,23720,0
10109,2,23720,0
10127,2,23720,0
10219,2,23720,0
10252,2,23720,0
10273,2,23720,0
10289,2,23720,0
51062,2,23720,1
51190,2,23720,1
51245,2,23720,1
51398,2,23720,1
51845,2,23720,1
52536,2,23720,1
52683,2,23720,1
52818,2,23720,1
52972,2,23720,1
53163,2,23720,1
53229,2,23720,1
53882,2,23720,1
53998,2,23720,1
54327,2,23720,1
54535,2,23720,1
54537,2,23720,1
54657,2,23720,1
91477,2,23720,2
91704,2,23720,2
91838,2,23720,2
92112,2,23720,2
92284,2,23720,2
92302,2,23720,2
92375,2,23720,2
92939,2,23720,2
92945,2,23720,2
92948,2,23720,2
93149,2,23720,2
93342,2,23720,2
93578,2,23720,2
93602,2,23720,2
93840,2,23720,2
94119,2,23720,2
94418,2,23720,2
94615,2,23720,2
94825,2,23720,2
95043,2,23720,2
3666,4,23740,2
3670,4,23740,2
4075,4,23740,2
4092,4,23740,2
4196,4,23740,2
4982,4,23740,2
5301,4,23740,2
5505,4,23740,2
6244,4,23740,2
6258,4,23740,2
6348,4,23740,2
6450,4,23740,2
6694,4,23740,2
6802,4,23740,2
10732,4,23740,4
11308,4,23740,4
11352,4,23740,4
11694,4,23740,4
12094,4,23740,4
12127,4,23740,4
12428,4,23740,4
12499,4,23740,4
12776,4,23740,4
12980,4,23740,4
13039,4,23740,4
13117,4,23740,4
13338,4,23740,4
13701,4,23740,4
13832,4,23740,4
13889,4,23740,4
13910,4,23740,4
14058,4,23740,4
14164,4,23740,4
14202,4,23740,4
14308,4,23740,4
47444,4,23740,2
47570,4,23740,2
48225,4,23740,2
48782,4,23740,2
48947,4,23740,2
49023,4,23740,2
49147,4,23740,2
49342,4,23740,2
49586,4,23740,2
50063,4,23740,2
50202,4,23740,2
50313,4,23740,2
50619,4,23740,2
50903,4,23740,2
50935,4,23740,2
55008,4,23740,4
55836,4,23740,4
55893,4,23740,4
56630,4,23740,4
56669,4,23740,4
56940,4,23740,4
57127,4,23740,4
57306,4,23740,4
57535,4,23740,4
57575,4,23740,4
57956,4,23740,4
57988,4,23740,4
95125,4,23740,4
95407,4,23740,4
95411,4,23740,4
95536,4,23740,4
95602,4,23740,4
95809,4,23740,4
95934,4,23740,4
96488,4,23740,4
96672,4,23740,4
96908,4,23740,4
97503,4,23740,4
97536,4,23740,4
97700,4,23740,4
97831,4,23740,4
98220,4,23740,4
98352,4,23740,4
98363,4,23740,4
98379,4,23740,4
98503,4,23740,4
131717,4,23740,4
131911,4,23740,4
131955,4,23740,4
132215,4,23740,4
132787,4,23740,4
132945,4,23740,4
133208,4,23740,4
133369,4,23740,4
133504,4,23740,4
133969,4,23740,4
134119,4,23740,4
134324,4,23740,4
134611,4,23740,4
134680,4,23740,4
134693,4,23740,4
134852,4,23740,4
134967,4,23740,4
259045,3,23740,15353
259141,3,23740,15353
259332,3,23740,15353
259499,3,23740,15353
259525,3,23740,15353
259687,3,23740,15353
259751,3,23740,15353
259837,3,23740,15353
259876,3,23740,15353
259877,3,23740,15353
260206,3,23740,15353
260384,3,23740,15353
260583,3,23740,15353
261463,3,23740,15353
261599,3,23740,15353
261695,3,23740,15353
261722,3,23740,15353
261822,3,23740,15353
262074,3,23740,15353
262273,3,23740,15353
262414,3,23740,15353
262608,3,23740,15353
262793,3,23740,15353
262808,3,23740,15353
263323,3,23740,15353
263623,3,23740,15353
263750,3,23740,15353
264219,3,23740,15353
264286,3,23740,15353
264471,3,23740,15353
264593,3,23740,15353
264709,3,23740,15353
265137,3,23740,15353
265191,3,23740,15353
265400,3,23740,15353
265503,3,23740,15353
265615,3,23740,15353
265705,3,23740,15353
265874,3,23740,15353
265892,3,23740,15353
265921,3,23740,15353
265961,3,23740,15353
266024,3,23740,15353
266138,3,23740,15353
175954,1,23740,7
176061,1,23740,7
176102,1,23740,7
176174,1,23740,7
176257,1,23740,7
176346,1,23740,7
176444,1,23740,7
176639,1,23740,7
177006,1,23740,7
177433,1,23740,7
177662,1,23740,7
177702,1,23740,7
177939,1,23740,7
178041,1,23740,7
178268,1,23740,7
178401,1,23740,7
178479,1,23740,7
178514,1,23740,7
178576,1,23740,7
204523,1,23740,7
204818,1,23740,7
205207,1,23740,7
205272,1,23740,7
205335,1,23740,7
205555,1,23740,7
205876,1,23740,7
206536,1,23740,7
206760,1,23740,7
206880,1,23740,7
206949,1,23740,7
207241,1,23740,7
230292,1,23740,7
230293,1,23740,7
230294,1,23740,7
230319,1,23740,7
230746,1,23740,7
230850,1,23740,7
230917,1,23740,7
230959,1,23740,7
231000,1,23740,7
231497,1,23740,7
231845,1,23740,7
231928,1,23740,7
231984,1,23740,7
232150,1,23740,7
232210,1,23740,7
232293,1,23740,7
232389,1,23740,7
232417,1,23740,7
232765,1,23740,7
233645,1,23740,7
18488,1,23760,14
18515,1,23760,14
18789,1,23760,14
18965,1,23760,14
19371,1,23760,14
19579,1,23760,14
19960,1,23760,14
20252,1,23760,14
20436,1,23760,14
20484,1,23760,14
20588,1,23760,14
20784,1,23760,14
20842,1,23760,14
21131,1,23760,14
21671,1,23760,14
25584,1,23760,14
25684,1,23760,14
25686,1,23760,14
25957,1,23760,14
26012,1,23760,14
26181,1,23760,14
26566,1,23760,14
26733,1,23760,14
26774,1,23760,14
26813,1,23760,14
26915,1,23760,14
26942,1,23760,14
27024,1,23760,14
27043,1,23760,14
27344,1,23760,14
27966,1,23760,14
