traveler_id,traveler_status,update_time,association
18298,1,35120,14
18525,1,35120,14
18634,1,35120,14
18715,1,35120,14
19127,1,35120,14
19213,1,35120,14
19242,1,35120,14
19313,1,35120,14
19407,1,35120,14
19909,1,35120,14
20046,1,35120,14
20129,1,35120,14
20444,1,35120,14
20590,1,35120,14
20605,1,35120,14
20644,1,35120,14
20750,1,35120,14
20764,1,35120,14
20767,1,35120,14
20820,1,35120,14
20867,1,35120,14
20905,1,35120,14
20933,1,35120,14
20979,1,35120,14
20994,1,35120,14
21056,1,35120,14
21180,1,35120,14
21404,1,35120,14
21421,1,35120,14
21599,1,35120,14
62146,1,35120,23
62236,1,35120,23
62326,1,35120,23
62335,1,35120,23
62431,1,35120,23
62585,1,35120,23
62663,1,35120,23
62771,1,35120,23
62925,1,35120,23
62960,1,35120,23
63028,1,35120,23
63156,1,35120,23
63314,1,35120,23
63398,1,35120,23
63459,1,35120,23
63705,1,35120,23
63739,1,35120,23
63873,1,35120,23
63897,1,35120,23
63965,1,35120,23
64084,1,35120,23
64445,1,35120,23
64557,1,35120,23
64896,1,35120,23
64903,1,35120,23
64917,1,35120,23
64963,1,35120,23
65199,1,35120,23
65302,1,35120,23
65358,1,35120,23
65398,1,35120,23
65513,1,35120,23
102408,1,35120,20
102500,1,35120,20
102560,1,35120,20
102632,1,35120,20
102704,1,35120,20
102897,1,35120,20
102995,1,35120,20
103242,1,35120,20
103271,1,35120,20
103404,1,35120,20
103537,1,35120,20
103591,1,35120,20
104106,1,35120,20
104277,1,35120,20
104332,1,35120,20
104937,1,35120,20
104942,1,35120,20
105521,1,35120,20
105570,1,35120,20
105614,1,35120,20
105627,1,35120,20
105784,1,35120,20
138773,1,35120,19
138816,1,35120,19
138863,1,35120,19
138907,1,35120,19
139171,1,35120,19
139574,1,35120,19
139664,1,35120,19
139841,1,35120,19
139910,1,35120,19
140150,1,35120,19
140268,1,35120,19
140348,1,35120,19
140546,1,35120,19
140856,1,35120,19
140866,1,35120,19
141108,1,35120,19
141236,1,35120,19
141290,1,35120,19
141291,1,35120,19
141638,1,35120,19
