traveler_id,traveler_status,update_time,association
25578,2,31520,0
25603,2,31520,0
25641,2,31520,0
25642,2,31520,0
25749,2,31520,0
26093,2,31520,0
26329,2,31520,0
26592,2,31520,0
26594,2,31520,0
26805,2,31520,0
26913,2,31520,0
27461,2,31520,0
27640,2,31520,0
27761,2,31520,0
27773,2,31520,0
28032,2,31520,0
28070,2,31520,0
28085,2,31520,0
28101,2,31520,0
28225,2,31520,0
28348,2,31520,0
28546,2,31520,0
28561,2,31520,0
28626,2,31520,0
28848,2,31520,0
28923,2,31520,0
69421,2,31520,1
69453,2,31520,1
69710,2,31520,1
69833,2,31520,1
69916,2,31520,1
69989,2,31520,1
70116,2,31520,1
70248,2,31520,1
70851,2,31520,1
70917,2,31520,1
71025,2,31520,1
71132,2,31520,1
71160,2,31520,1
71363,2,31520,1
71452,2,31520,1
71495,2,31520,1
71525,2,31520,1
71738,2,31520,1
71749,2,31520,1
72209,2,31520,1
72632,2,31520,1
72667,2,31520,1
72823,2,31520,1
72843,2,31520,1
72945,2,31520,1
73015,2,31520,1
109601,2,31520,2
109688,2,31520,2
109696,2,31520,2
109760,2,31520,2
109770,2,31520,2
109830,2,31520,2
109847,2,31520,2
109918,2,31520,2
110010,2,31520,2
110023,2,31520,2
110148,2,31520,2
110153,2,31520,2
110194,2,31520,2
110274,2,31520,2
110307,2,31520,2
110682,2,31520,2
110785,2,31520,2
110858,2,31520,2
111244,2,31520,2
111267,2,31520,2
111405,2,31520,2
111434,2,31520,2
111627,2,31520,2
111725,2,31520,2
111751,2,31520,2
111996,2,31520,2
112046,2,31520,2
112112,2,31520,2
112122,2,31520,2
112154,2,31520,2
112213,2,31520,2
112665,2,31520,2
112706,2,31520,2
112828,2,31520,2
145831,2,31520,3
145870,2,31520,3
146010,2,31520,3
146100,2,31520,3
146208,2,31520,3
146314,2,31520,3
146372,2,31520,3
146731,2,31520,3
146936,2,31520,3
147175,2,31520,3
147224,2,31520,3
147235,2,31520,3
147419,2,31520,3
147474,2,31520,3
147498,2,31520,3
147514,2,31520,3
147563,2,31520,3
147900,2,31520,3
147963,2,31520,3
148004,2,31520,3
148091,2,31520,3
148107,2,31520,3
148266,2,31520,3
148298,2,31520,3
148392,2,31520,3
148461,2,31520,3
148490,2,31520,3
149010,2,31520,3
149057,2,31520,3
149141,2,31520,3
149223,2,31520,3
178810,2,31520,4
178957,2,31520,4
179022,2,31520,4
179057,2,31520,4
179074,2,31520,4
179197,2,31520,4
179315,2,31520,4
179402,2,31520,4
179521,2,31520,4
179566,2,31520,4
179659,2,31520,4
179684,2,31520,4
179686,2,31520,4
180230,2,31520,4
180421,2,31520,4
180601,2,31520,4
180704,2,31520,4
181365,2,31520,4
181684,2,31520,4
181797,2,31520,4
181849,2,31520,4
181988,2,31520,4
182115,2,31520,4
182140,2,31520,4
182297,2,31520,4
182298,2,31520,4
182329,2,31520,4
182420,2,31520,4
208057,2,31520,5
208204,2,31520,5
208256,2,31520,5
208268,2,31520,5
208285,2,31520,5
208399,2,31520,5
208846,2,31520,5
208879,2,31520,5
208982,2,31520,5
209501,2,31520,5
209719,2,31520,5
209820,2,31520,5
210227,2,31520,5
210375,2,31520,5
210419,2,31520,5
210963,2,31520,5
211076,2,31520,5
211143,2,31520,5
211176,2,31520,5
211321,2,31520,5
211329,2,31520,5
211410,2,31520,5
211675,2,31520,5
233729,2,31520,6
234070,2,31520,6
234140,2,31520,6
234178,2,31520,6
234237,2,31520,6
234284,2,31520,6
234378,2,31520,6
234380,2,31520,6
234738,2,31520,6
234811,2,31520,6
235260,2,31520,6
235274,2,31520,6
235439,2,31520,6
235440,2,31520,6
235513,2,31520,6
235632,2,31520,6
235902,2,31520,6
236105,2,31520,6
236140,2,31520,6
236167,2,31520,6
236339,2,31520,6
236483,2,31520,6
236699,2,31520,6
236932,2,31520,6
237028,2,31520,6
237068,2,31520,6
255369,2,31520,7
255513,2,31520,7
255566,2,31520,7
255982,2,31520,7
256065,2,31520,7
256190,2,31520,7
256216,2,31520,7
256474,2,31520,7
256508,2,31520,7
256561,2,31520,7
256677,2,31520,7
256704,2,31520,7
256769,2,31520,7
256871,2,31520,7
257002,2,31520,7
257136,2,31520,7
257274,2,31520,7
257302,2,31520,7
257366,2,31520,7
257562,2,31520,7
257592,2,31520,7
257670,2,31520,7
257892,2,31520,7
258168,2,31520,7
258402,2,31520,7
258506,2,31520,7
258519,2,31520,7
258622,2,31520,7
258917,2,31520,7
258934,2,31520,7
258993,2,31520,7
14321,4,31540,5
14346,4,31540,5
14354,4,31540,5
14364,4,31540,5
14401,4,31540,5
14412,4,31540,5
14441,4,31540,5
14444,4,31540,5
