traveler_id,traveler_status,update_time,association
18181,2,32120,0
18223,2,32120,0
18358,2,32120,0
18369,2,32120,0
18537,2,32120,0
18617,2,32120,0
18677,2,32120,0
18865,2,32120,0
19024,2,32120,0
19062,2,32120,0
19467,2,32120,0
19580,2,32120,0
19617,2,32120,0
19619,2,32120,0
19634,2,32120,0
19695,2,32120,0
19704,2,32120,0
19712,2,32120,0
20106,2,32120,0
20172,2,32120,0
20342,2,32120,0
20359,2,32120,0
20506,2,32120,0
20709,2,32120,0
20721,2,32120,0
20742,2,32120,0
20850,2,32120,0
20906,2,32120,0
21003,2,32120,0
21350,2,32120,0
21490,2,32120,0
62187,2,32120,1
62195,2,32120,1
62548,2,32120,1
62616,2,32120,1
62631,2,32120,1
62662,2,32120,1
63419,2,32120,1
63432,2,32120,1
63435,2,32120,1
63731,2,32120,1
64129,2,32120,1
64229,2,32120,1
64282,2,32120,1
64293,2,32120,1
64690,2,32120,1
64762,2,32120,1
64764,2,32120,1
65079,2,32120,1
65139,2,32120,1
65368,2,32120,1
102418,2,32120,2
102472,2,32120,2
103107,2,32120,2
103288,2,32120,2
103479,2,32120,2
103764,2,32120,2
103822,2,32120,2
103824,2,32120,2
103842,2,32120,2
103905,2,32120,2
103935,2,32120,2
103956,2,32120,2
104089,2,32120,2
104237,2,32120,2
104460,2,32120,2
104591,2,32120,2
105016,2,32120,2
105251,2,32120,2
105820,2,32120,2
138842,2,32120,3
138851,2,32120,3
138921,2,32120,3
139013,2,32120,3
139117,2,32120,3
139223,2,32120,3
139250,2,32120,3
139306,2,32120,3
139370,2,32120,3
139380,2,32120,3
139383,2,32120,3
139390,2,32120,3
139455,2,32120,3
139608,2,32120,3
139781,2,32120,3
140283,2,32120,3
140374,2,32120,3
140612,2,32120,3
141017,2,32120,3
141073,2,32120,3
141134,2,32120,3
141481,2,32120,3
141518,2,32120,3
141601,2,32120,3
141675,2,32120,3
141711,2,32120,3
141833,2,32120,3
141872,2,32120,3
141941,2,32120,3
141998,2,32120,3
142128,2,32120,3
142161,2,32120,3
142181,2,32120,3
171425,2,32120,4
171820,2,32120,4
171823,2,32120,4
171871,2,32120,4
171886,2,32120,4
172162,2,32120,4
172304,2,32120,4
172387,2,32120,4
172709,2,32120,4
172731,2,32120,4
172869,2,32120,4
172907,2,32120,4
173282,2,32120,4
173488,2,32120,4
173566,2,32120,4
173573,2,32120,4
174435,2,32120,4
174560,2,32120,4
174664,2,32120,4
174812,2,32120,4
200791,2,32120,5
200892,2,32120,5
200930,2,32120,5
201010,2,32120,5
201083,2,32120,5
201103,2,32120,5
201205,2,32120,5
201236,2,32120,5
201289,2,32120,5
201294,2,32120,5
201433,2,32120,5
201515,2,32120,5
201542,2,32120,5
201550,2,32120,5
201799,2,32120,5
201917,2,32120,5
202282,2,32120,5
202349,2,32120,5
202407,2,32120,5
202416,2,32120,5
202453,2,32120,5
202862,2,32120,5
202882,2,32120,5
202895,2,32120,5
203102,2,32120,5
203137,2,32120,5
203246,2,32120,5
203333,2,32120,5
203349,2,32120,5
203484,2,32120,5
203521,2,32120,5
203885,2,32120,5
203948,2,32120,5
204185,2,32120,5
204339,2,32120,5
29013,4,32120,9
29017,4,32120,9
29476,4,32120,9
29615,4,32120,9
29958,4,32120,9
30054,4,32120,9
30143,4,32120,9
30288,4,32120,9
30521,4,32120,9
30638,4,32120,9
30971,4,32120,9
31100,4,32120,9
31115,4,32120,9
31207,4,32120,9
31209,4,32120,9
31349,4,32120,9
31500,4,32120,9
31530,4,32120,9
31665,4,32120,9
31912,4,32120,9
32217,4,32120,9
32331,4,32120,9
32550,4,32120,9
