traveler_id,traveler_status,update_time,association
3729,1,30320,14
3941,1,30320,14
4094,1,30320,14
4124,1,30320,14
4263,1,30320,14
4374,1,30320,14
4423,1,30320,14
4659,1,30320,14
4856,1,30320,14
4985,1,30320,14
4996,1,30320,14
5068,1,30320,14
5152,1,30320,14
5183,1,30320,14
5283,1,30320,14
5441,1,30320,14
5472,1,30320,14
5733,1,30320,14
5769,1,30320,14
6035,1,30320,14
6156,1,30320,14
6717,1,30320,14
6820,1,30320,14
6980,1,30320,14
7009,1,30320,14
47372,1,30320,23
47445,1,30320,23
47469,1,30320,23
47559,1,30320,23
48205,1,30320,23
48357,1,30320,23
48398,1,30320,23
48415,1,30320,23
48421,1,30320,23
48460,1,30320,23
48649,1,30320,23
48695,1,30320,23
48767,1,30320,23
48831,1,30320,23
49003,1,30320,23
49051,1,30320,23
49352,1,30320,23
49373,1,30320,23
49398,1,30320,23
49404,1,30320,23
49431,1,30320,23
49684,1,30320,23
49730,1,30320,23
49770,1,30320,23
49917,1,30320,23
49975,1,30320,23
50075,1,30320,23
50187,1,30320,23
50370,1,30320,23
50371,1,30320,23
50387,1,30320,23
50856,1,30320,23
50901,1,30320,23
50979,1,30320,23
29013,2,30320,0
29017,2,30320,0
29476,2,30320,0
29615,2,30320,0
29958,2,30320,0
30054,2,30320,0
30143,2,30320,0
30288,2,30320,0
30521,2,30320,0
30638,2,30320,0
30971,2,30320,0
31100,2,30320,0
31115,2,30320,0
31207,2,30320,0
31209,2,30320,0
31349,2,30320,0
31500,2,30320,0
31530,2,30320,0
31665,2,30320,0
31912,2,30320,0
32217,2,30320,0
32331,2,30320,0
32550,2,30320,0
73297,2,30320,1
73314,2,30320,1
73493,2,30320,1
73611,2,30320,1
73750,2,30320,1
73770,2,30320,1
73903,2,30320,1
73909,2,30320,1
74490,2,30320,1
74524,2,30320,1
74530,2,30320,1
74644,2,30320,1
74697,2,30320,1
74894,2,30320,1
75415,2,30320,1
75557,2,30320,1
75618,2,30320,1
75688,2,30320,1
75784,2,30320,1
76346,2,30320,1
76519,2,30320,1
76541,2,30320,1
113325,2,30320,2
113526,2,30320,2
113560,2,30320,2
113587,2,30320,2
113718,2,30320,2
114479,2,30320,2
114694,2,30320,2
115195,2,30320,2
115375,2,30320,2
115461,2,30320,2
115744,2,30320,2
115750,2,30320,2
115968,2,30320,2
116215,2,30320,2
116550,2,30320,2
116612,2,30320,2
116633,2,30320,2
116703,2,30320,2
149434,2,30320,3
149522,2,30320,3
149549,2,30320,3
149640,2,30320,3
149697,2,30320,3
149726,2,30320,3
149892,2,30320,3
149941,2,30320,3
149959,2,30320,3
150053,2,30320,3
150175,2,30320,3
150283,2,30320,3
150324,2,30320,3
150686,2,30320,3
151176,2,30320,3
151185,2,30320,3
151269,2,30320,3
151564,2,30320,3
151683,2,30320,3
151848,2,30320,3
152113,2,30320,3
152264,2,30320,3
152398,2,30320,3
152869,2,30320,3
152872,2,30320,3
182502,2,30320,4
182561,2,30320,4
182585,2,30320,4
182619,2,30320,4
182747,2,30320,4
182808,2,30320,4
182870,2,30320,4
182921,2,30320,4
182993,2,30320,4
183320,2,30320,4
183668,2,30320,4
183976,2,30320,4
184308,2,30320,4
184479,2,30320,4
184751,2,30320,4
184936,2,30320,4
184953,2,30320,4
185072,2,30320,4
185192,2,30320,4
185433,2,30320,4
185518,2,30320,4
185536,2,30320,4
185668,2,30320,4
185867,2,30320,4
185886,2,30320,4
185914,2,30320,4
186039,2,30320,4
186060,2,30320,4
186076,2,30320,4
211696,2,30320,5
211701,2,30320,5
211779,2,30320,5
211897,2,30320,5
212009,2,30320,5
212018,2,30320,5
212041,2,30320,5
212136,2,30320,5
212178,2,30320,5
212198,2,30320,5
212523,2,30320,5
212605,2,30320,5
212621,2,30320,5
212631,2,30320,5
212885,2,30320,5
212938,2,30320,5
213019,2,30320,5
213097,2,30320,5
213305,2,30320,5
213413,2,30320,5
213434,2,30320,5
213507,2,30320,5
213580,2,30320,5
213931,2,30320,5
214303,2,30320,5
214554,2,30320,5
214557,2,30320,5
214803,2,30320,5
214909,2,30320,5
214950,2,30320,5
215041,2,30320,5
215084,2,30320,5
215180,2,30320,5
215310,2,30320,5
215323,2,30320,5
237288,2,30320,6
237306,2,30320,6
237470,2,30320,6
237518,2,30320,6
237803,2,30320,6
237814,2,30320,6
237965,2,30320,6
237966,2,30320,6
237983,2,30320,6
238654,2,30320,6
238720,2,30320,6
238752,2,30320,6
238858,2,30320,6
238938,2,30320,6
239081,2,30320,6
239304,2,30320,6
239626,2,30320,6
239644,2,30320,6
239885,2,30320,6
240253,2,30320,6
240264,2,30320,6
240283,2,30320,6
240300,2,30320,6
240395,2,30320,6
240457,2,30320,6
240567,2,30320,6
240927,2,30320,6
240953,2,30320,6
259373,2,30320,7
259441,2,30320,7
259470,2,30320,7
259629,2,30320,7
259858,2,30320,7
259861,2,30320,7
260213,2,30320,7
260220,2,30320,7
260361,2,30320,7
260401,2,30320,7
260521,2,30320,7
260586,2,30320,7
260801,2,30320,7
260955,2,30320,7
260960,2,30320,7
260971,2,30320,7
261052,2,30320,7
261083,2,30320,7
261106,2,30320,7
261176,2,30320,7
261251,2,30320,7
261751,2,30320,7
261873,2,30320,7
261919,2,30320,7
262257,2,30320,7
262306,2,30320,7
262599,2,30320,7
277118,2,30320,8
277169,2,30320,8
277204,2,30320,8
277395,2,30320,8
277406,2,30320,8
277551,2,30320,8
277879,2,30320,8
277932,2,30320,8
277936,2,30320,8
278018,2,30320,8
278244,2,30320,8
278334,2,30320,8
278365,2,30320,8
278381,2,30320,8
278401,2,30320,8
278543,2,30320,8
278555,2,30320,8
278912,2,30320,8
279100,2,30320,8
279135,2,30320,8
279240,2,30320,8
279316,2,30320,8
279452,2,30320,8
279866,2,30320,8
279902,2,30320,8
279936,2,30320,8
279956,2,30320,8
279997,2,30320,8
280144,2,30320,8
280211,2,30320,8
280318,2,30320,8
280537,2,30320,8
32779,4,30320,10
32784,4,30320,10
32943,4,30320,10
33425,4,30320,10
33489,4,30320,10
33515,4,30320,10
33573,4,30320,10
34012,4,30320,10
34049,4,30320,10
34924,4,30320,10
35044,4,30320,10
35233,4,30320,10
35251,4,30320,10
35315,4,30320,10
35587,4,30320,10
35904,4,30320,10
36181,4,30320,10
36282,4,30320,10
36322,4,30320,10
65969,4,30320,7
65997,4,30320,7
66125,4,30320,7
66180,4,30320,7
66469,4,30320,7
66584,4,30320,7
67316,4,30320,7
67413,4,30320,7
67869,4,30320,7
68148,4,30320,7
68242,4,30320,7
68243,4,30320,7
68275,4,30320,7
68279,4,30320,7
69085,4,30320,7
69355,4,30320,7
76846,4,30320,10
76896,4,30320,10
77209,4,30320,10
77796,4,30320,10
77839,4,30320,10
77923,4,30320,10
77927,4,30320,10
78438,4,30320,10
78757,4,30320,10
78999,4,30320,10
79294,4,30320,10
79633,4,30320,10
79763,4,30320,10
80131,4,30320,10
106051,4,30320,7
106081,4,30320,7
106208,4,30320,7
106286,4,30320,7
106317,4,30320,7
106517,4,30320,7
106569,4,30320,7
107104,4,30320,7
107239,4,30320,7
107261,4,30320,7
107504,4,30320,7
107670,4,30320,7
107928,4,30320,7
108049,4,30320,7
108115,4,30320,7
108611,4,30320,7
108661,4,30320,7
109483,4,30320,7
109581,4,30320,7
116890,4,30320,10
117311,4,30320,10
117631,4,30320,10
117860,4,30320,10
117884,4,30320,10
118142,4,30320,10
118410,4,30320,10
118631,4,30320,10
118687,4,30320,10
118862,4,30320,10
118887,4,30320,10
118968,4,30320,10
119269,4,30320,10
119458,4,30320,10
119491,4,30320,10
119526,4,30320,10
119657,4,30320,10
119983,4,30320,10
142334,4,30320,7
142370,4,30320,7
142793,4,30320,7
142973,4,30320,7
143128,4,30320,7
143255,4,30320,7
143333,4,30320,7
143402,4,30320,7
143594,4,30320,7
143838,4,30320,7
144025,4,30320,7
144363,4,30320,7
144458,4,30320,7
144846,4,30320,7
144981,4,30320,7
145109,4,30320,7
145301,4,30320,7
145413,4,30320,7
153049,4,30320,10
153164,4,30320,10
153456,4,30320,10
153638,4,30320,10
153748,4,30320,10
153964,4,30320,10
154035,4,30320,10
154541,4,30320,10
154938,4,30320,10
154973,4,30320,10
155264,4,30320,10
155333,4,30320,10
155433,4,30320,10
155772,4,30320,10
155978,4,30320,10
156132,4,30320,10
156367,4,30320,10
156457,4,30320,10
156546,4,30320,10
