traveler_id,traveler_status,update_time,association
21729,1,28820,14
21749,1,28820,14
22645,1,28820,14
22771,1,28820,14
22923,1,28820,14
22952,1,28820,14
23051,1,28820,14
23168,1,28820,14
23461,1,28820,14
23895,1,28820,14
23934,1,28820,14
24073,1,28820,14
24249,1,28820,14
24281,1,28820,14
24982,1,28820,14
25095,1,28820,14
25202,1,28820,14
36520,1,28820,14
36534,1,28820,14
36761,1,28820,14
37086,1,28820,14
37146,1,28820,14
37572,1,28820,14
37739,1,28820,14
37929,1,28820,14
38271,1,28820,14
38485,1,28820,14
38562,1,28820,14
38688,1,28820,14
39239,1,28820,14
39340,1,28820,14
39414,1,28820,14
39456,1,28820,14
39493,1,28820,14
39758,1,28820,14
39883,1,28820,14
39947,1,28820,14
40121,1,28820,14
65969,1,28820,23
65997,1,28820,23
66125,1,28820,23
66180,1,28820,23
66469,1,28820,23
66584,1,28820,23
67316,1,28820,23
67413,1,28820,23
67869,1,28820,23
68148,1,28820,23
68242,1,28820,23
68243,1,28820,23
68275,1,28820,23
68279,1,28820,23
69085,1,28820,23
69355,1,28820,23
80376,1,28820,23
80426,1,28820,23
80600,1,28820,23
81230,1,28820,23
82067,1,28820,23
82318,1,28820,23
82379,1,28820,23
83149,1,28820,23
83182,1,28820,23
83213,1,28820,23
83316,1,28820,23
83425,1,28820,23
83565,1,28820,23
83762,1,28820,23
106051,1,28820,20
106081,1,28820,20
106208,1,28820,20
106286,1,28820,20
106317,1,28820,20
106517,1,28820,20
106569,1,28820,20
107104,1,28820,20
107239,1,28820,20
107261,1,28820,20
107504,1,28820,20
107670,1,28820,20
107928,1,28820,20
108049,1,28820,20
108115,1,28820,20
108611,1,28820,20
108661,1,28820,20
109483,1,28820,20
109581,1,28820,20
120660,1,28820,20
120668,1,28820,20
121052,1,28820,20
121205,1,28820,20
121579,1,28820,20
121617,1,28820,20
121633,1,28820,20
121714,1,28820,20
121724,1,28820,20
121950,1,28820,20
122265,1,28820,20
122431,1,28820,20
122655,1,28820,20
123370,1,28820,20
123677,1,28820,20
123689,1,28820,20
123788,1,28820,20
123808,1,28820,20
123867,1,28820,20
123978,1,28820,20
142895,1,28820,19
142919,1,28820,19
143040,1,28820,19
143049,1,28820,19
143324,1,28820,19
143569,1,28820,19
143703,1,28820,19
143760,1,28820,19
144065,1,28820,19
144645,1,28820,19
144679,1,28820,19
144938,1,28820,19
145008,1,28820,19
145058,1,28820,19
145242,1,28820,19
157146,1,28820,19
157174,1,28820,19
157431,1,28820,19
157697,1,28820,19
157983,1,28820,19
158126,1,28820,19
158195,1,28820,19
158238,1,28820,19
158393,1,28820,19
158446,1,28820,19
158752,1,28820,19
159343,1,28820,19
159381,1,28820,19
159512,1,28820,19
159992,1,28820,19
175184,1,28820,25
175285,1,28820,25
175672,1,28820,25
175712,1,28820,25
175770,1,28820,25
175804,1,28820,25
175976,1,28820,25
176009,1,28820,25
176010,1,28820,25
176592,1,28820,25
176611,1,28820,25
176680,1,28820,25
176809,1,28820,25
176943,1,28820,25
177318,1,28820,25
177674,1,28820,25
177901,1,28820,25
177909,1,28820,25
178053,1,28820,25
178221,1,28820,25
178347,1,28820,25
178382,1,28820,25
178533,1,28820,25
178637,1,28820,25
178647,1,28820,25
189805,1,28820,25
190037,1,28820,25
190145,1,28820,25
190506,1,28820,25
190698,1,28820,25
190746,1,28820,25
191181,1,28820,25
191347,1,28820,25
191400,1,28820,25
191647,1,28820,25
191776,1,28820,25
192218,1,28820,25
192243,1,28820,25
192322,1,28820,25
205028,1,28820,18
205144,1,28820,18
205329,1,28820,18
205520,1,28820,18
205886,1,28820,18
206268,1,28820,18
206481,1,28820,18
206628,1,28820,18
207601,1,28820,18
207710,1,28820,18
207989,1,28820,18
208007,1,28820,18
208028,1,28820,18
219088,1,28820,18
219197,1,28820,18
219211,1,28820,18
219229,1,28820,18
219310,1,28820,18
219352,1,28820,18
219932,1,28820,18
220114,1,28820,18
220307,1,28820,18
220538,1,28820,18
220769,1,28820,18
220819,1,28820,18
221394,1,28820,18
221412,1,28820,18
221544,1,28820,18
222054,1,28820,18
222133,1,28820,18
222147,1,28820,18
222157,1,28820,18
222187,1,28820,18
222421,1,28820,18
222504,1,28820,18
230154,1,28820,27
230457,1,28820,27
230900,1,28820,27
230905,1,28820,27
231014,1,28820,27
231077,1,28820,27
231351,1,28820,27
231394,1,28820,27
231524,1,28820,27
231713,1,28820,27
231788,1,28820,27
232038,1,28820,27
232092,1,28820,27
232275,1,28820,27
232590,1,28820,27
232704,1,28820,27
232790,1,28820,27
232907,1,28820,27
233014,1,28820,27
233310,1,28820,27
233454,1,28820,27
233500,1,28820,27
244719,1,28820,27
245459,1,28820,27
246215,1,28820,27
246258,1,28820,27
246620,1,28820,27
246664,1,28820,27
246775,1,28820,27
246866,1,28820,27
246902,1,28820,27
246931,1,28820,27
247140,1,28820,27
247292,1,28820,27
247380,1,28820,27
247506,1,28820,27
247646,1,28820,27
247931,1,28820,27
248017,1,28820,27
266401,1,28820,24
266705,1,28820,24
266839,1,28820,24
267059,1,28820,24
267074,1,28820,24
267593,1,28820,24
268265,1,28820,24
268412,1,28820,24
268519,1,28820,24
269220,1,28820,24
269558,1,28820,24
269694,1,28820,24
269710,1,28820,24
269774,1,28820,24
269796,1,28820,24
284613,1,28820,21
284849,1,28820,21
285195,1,28820,21
285227,1,28820,21
285266,1,28820,21
285836,1,28820,21
285900,1,28820,21
285952,1,28820,21
286156,1,28820,21
286218,1,28820,21
286441,1,28820,21
286558,1,28820,21
287354,1,28820,21
287438,1,28820,21
287550,1,28820,21
287597,1,28820,21
298932,1,28820,22
299354,1,28820,22
299559,1,28820,22
299726,1,28820,22
299754,1,28820,22
299810,1,28820,22
300298,1,28820,22
300599,1,28820,22
